UserId,ItemId
1857,1833 1218 2478 2537 2862 625 2095 302 2318 2623 493 2824 2056 1558 1348 2403 3032 2039 1185 77 3178 750 1662 1429 1314 2091 1616 2497 1134 812 736 3008 2773 2995 240 964 2529 160 3091 1747 2144 1586 702 412 1336 273 1889 2549 329 518 3078 1198 333 865 2839 1825 1072 3021 1351 18 3222 1756 587 1784 225 2320 1079 1764 517 1605 1875 59 1443 2184 454 2269 3044 147 3113 2541 1088 885 858 2724 869 987 3124 251 3145 748 2460 2171 1001 2163 1022 645 1899 852 91 2274 2217 2778 1226 2387 570 2189 1129 1154 2798 178 3064 1398 2696 2799 540 1975 2545 2111 1783 2396 1315 2963 880 20 1935 695 2946 2922 770 1637 204 988 1505 848 773 3103 1297 728 1043
1858,1197 186 1295 1072 2460 987 2196 91 954 2631 1821 1002 119 676 1224 1432 1861 319 2352 1154 938 3241 1299 2305 1240 2285 2217 2930 1470 1895 25 3194 673 2648 825 2957 602 866 751 1474 2546 1383
1859,2736 2922 824 1218 2537 3236 2724 1575 333 2633 3181 307 981 2350 2810 521 1034 525 2638 2741 1784 1770 2726 1200 2551 1567 783 1239 2398 2470 3049 2875 2147 2055 115 2976 497 2696 2986 346 3257 1128 2937 1964 48 964 3064 423 2649 2488 2802 2652 3052 2933 1967 937 1446 1973 292 2338 2308 1088 2051 765 1095 3213 2325 1419 448 1040 2640 1651 2586 2705 3132 1975 1398 3014 603 1238 1695 1591 1438 1147 973 2428 2111 2478 2423 1998 2080 2825 2391 2507 523 12 1306 2684 738 1465 2940 2108 2022 1023 3229 859 1579 2295 2885 2541 2100 2031 2222 2012 338 1065 1160 1754 609 1195 602 1749 437 1589 2650 965
1860,2312 132 2094 721 1386 277 3142 706 1307 457 1197 2455 1424 167 2977 1673 471 505 1575 2855 1405 1034 1923 2464 1193 1949 275 2940 2537 117 417 2022 2547 1348 898 1455 2574 3231 697 656 2823 2706 856 91 954 2196 2431 876 2115 1596 1821 2406 3210 337 2474 938 1268 1317 734 2930 1470 2217 335 3194 1641 1755 2546 3150 1474 655 358 1873 2182 2841 905 3127 2377
1861,1793 3202 2239 1156 2188 1012 3031 2971 2018 745 1417 1034 1575 2299 964 3221 876 2779 2887
1862,938 2493 2885 1567 2030 361 1048 259 2384 2652 1386 3072 1515 1922 380 2845 2925 2217 2986 2326 2696 2108 170 954 1770 1034 2320 1573 275
1863,530 3004 1386 938 644 1048 712 590 1976 1804 2568 1868 830 2339 1200 2089 2885 2385 905 954 91 990 2811 2708 2977 2887 244 1861 319 3241 553 2499 710 1269 1518 2550 2217 1415 1797 836 2957 1054 1641 2113 1474 751 2546 2594 3142 2182 2736 1873 1117 2702
1864,2031 1788 3218 2588 445 3128 3115 1095 2307 2130 2852 2537 844 1438 1502 770 2022 465 2464 1386 166 767 1770 1193 1956 1800 521 1520 3229 1567 2320 1443 3209 2541
1865,1676 439 3229 423 2885 1401 697 2022 465 1386 1013 2750 1811 3022 2127 1197 1956 3148 517 521 702 2318 1086 2320 2541 590 2464 3142 706 2058 957 1641 1857 3090 3202 2652 2757 1920 1071
1866,2571 2885 1185 2555 3140 1220 1684 1861 2805 1362 481 2030 465 702 1812 2022 167 1197 609 3231 3181 517 1443 2645 1324 2343
1867,283 2652 2977 1134 1770 2976 898 861 226 1949 767 2537 3013 2547 3248 2257 409 1193 2814 1868 2278 3110 756 1793 433 1200 865 3231
1868,714 1812 1197 1200 585 2380 1558 1804 2514 871 3127 3139 830 1575 2339 2623 277 2939 2770 505 117 15 2831 2222 770 1923 992 1295 3037 1756 167 340 2651 1424 837 1734 370 2629 1829 1156 1034 1618 1673 1304 2066 1456 299 384 1407 2902 2664 1017 471 1730 33 46 385 1874 1598
1869,2537 2080 1156 2403 1876 2460 869 1429 1336 3187 1314 77 2091 1134 2529 1076 2555 2271 3008 2144 1185 329 2190 1889 750 3178 157 1987
1870,2889 2312 2351 3176 1197 1949 1684 1861 1549 405 1956 945 2022 1386 2885 2850 702 969 1560 2726 2179 1348 2533 1818 2957 1106 1465 479 1046 3241 526 2937 3145 1714 2649 2470 470 2933 1737 803 1922 3247 183 2964 1643 2963
1871,2940 1695 2652 783 865 989 163 1575 505 706 2977 2455 847 334 2521 3079 1871 2291 1272 486
1872,1864 1195 1767 1770 490 2522 1179 1082 2786 1192 636 1034 2019 933 2493 958 2192 2696 1399 1575 847 1585 366 1272 3221 277 791 2538 2971 91 1881 443 2428 1868 1261 2975 2320 2022 1386 945 2934 2351 1684 126 1861
1873,750 2312 2498 1193 1922 471 1560 2795 741 454 437 2661 35 2384 1290 1501 490 1026 1735 699 3184 593 1602 2138 465 988 697 2750 1875 596 3022 2198 987 2807 2147 1213 2448 532
1874,2885 1412 2075 1195 2966 1533 1386 2652 2351 45 3003 1920 272 2726 803 2875 3145 1990 3059 1239 2688 2533 2963 1714 692 2211 1684 1861 2846 1951 84 2487 2831 697 117 259 1430 845 485 745 3158 2783
1875,2464 2273 1660 1013 3113 2765 1048 1984 712 2380 2020 1558 840 1196 1185 150 2390 756 1129 2526 3101 2786 948 99 3199 3102 2773 3229 1034 2541 1956 1411 46 1857 2698 2160 968 1755 3176 2031 1218 3178 273
1876,1233 919 1714 2807 2537 1680 856 91 954 2406 1432 938 1470 3194 2262 1474 1117 2022 1770 465 1386 1200 2320 2726 517 3209 1784 644 2885 3236 2616 100 2470 380 2350 2171 346 2044 2551 1737 232 2384 865 637 988 697 596 2127 1197
1877,2322 2885 2514 2737 945 1048 1822 2022 2464 1386 1193 3209 465 1443 2726 255 517 770 2750 644 2810 1784 1567 514 609 811 100 1770 380 2035 2384 2883 454 115 1060 280 2198 2055 296 2182 814 2470 2133 2776 2976 1498 2350 2652 2393 346 2217 2937 2585 168 3072 1515 937 1864 1396 964 1371 2544 2488 532 3042 2157 1289
1878,2022 3181 1195 402 1812 2320 1575 1684 2299 1027 1999 1770 294 3089 1034 949 545 2470 2958 2374 2498 958 2270 1389 2496 2464 465 1193 1386 719 1681 1868 1455 698 275 702 1474 1956 277 15 2115 655 496 1443 417 1348 147 457 2179 968 1693 1673 2066 117 2855 1241 637 2034 2474 494 471 296 2455 2415 3037 2171 259 1295 2232 2525 2555 1167 2007 812 2821 2928 3040 372 1197 2351 2845 267 2750 3209 167 1365 607 2921 993 280 596 1196 2795 1106 1430 975 1987 2035 960 644 2208 697 654 1194 1922 1675 745 331 589 1020 3210 2173 422 2979 307 2702 1656
1879,865 380 968 465 3132 1197 457 1693 663 1195 3159 1295 703 3026 938 3071 1230 2222 1756 3178 2039 412 1567
1880,2022 1386 1501 2562 2392 954 1193 1684 2193 1861 1152 1613 2174 1558 457 1349 2629 494 1677 1424 3041 2706 1860 1456 1295 1197 2185 167 770 1156 2222 299 1343 3182 2928 663 1673 46 1672 1871 644 1341 1034 471 2921 3240 844 1487 88 1058 2521 3109 847
1881,2645 2022 1218 1193 1234 2532 3229 1386 2464 1956 517 1200 18 1770 3022 770 2726 644 1357
1882,1812 3130 2795 2044 2799 3041 273 3104 1238 3001 2824 302 1185 1455 275 1681 719 3237 2232 2466 2710 2760 147 2070 2862 280 591 1544 234 2133 501 2087 2874 2932 2169 240 2944 1685 2993 2958 1840 1292 952 950 2401 1651 1864 2626 319 1706 1936 1945 1129 987 692 1087
1883,2024 2986 2291 617 1044 1455 719 698 2474 1575 987 2316 856 905 91 954 231
1884,346 2024 1585 945 2832 2527 505 490 79 2855 1414 939 167 3176 968 3193 1466 2190 2940 975 2257 84 639 471 2747 1756 749 2772
1885,1812 2460 2312 2470 639 1875 1868 865 496 573 1860 637 2031 1469 1023 2030 1113 1135 988 1803 885 1235 3246 2840 886 1132 1369 3196
1886,865 1269 2044 1812 1004 1861 2900 1826 2827 1307 3231 2823 662 1338 496 988 2351 1200 100 2470 1494 2350 346 964 328 2111 2690 959 2535 2962 2548 1195 1575 706 3142 2455 443 2173 471 1521 2902 847 2795 13 2075 1130 571 2521 1720 1556 334 2213 1853 468 919 1496 3052 486 1264 1058 1680 585 2444 2522 96 2242 2307 1298 819 1460 1594 2822 3184 2082 3105 228 263 2762 3140 1882 896 1620 839 2970 2789 2725 825 2557 822 618 984 751 12 3161 369 66 625 3223 26 1780 2069 169 2019 1208 3040 2661 1001 1414 2627 1765 2000 766 3162 3046 1988 423 2562
1887,1213 490 1298 2312 1881 1197 2444 3159 1230 494 663 1619 2706 2219 1083 1756 2536 839 401 893 2475 706 1693 999 1430 2831 918 117 1673 830 1176 1778 1575 2928
1888,948 1600 1923 2031 1218 1185 458 2514 1489 622 384 621 1734 1575 167 1407 231 1673 1672 960 3041 46 3207 3109 2795 1669 1083 1115 2508 1680 1267 2185 1521 631 443 1688 228 2291 387 2006 2638 1861 1684 1852 2537 1868 968 496 697 2312 275 2107 365 433 226 1352 898 945 2013
1889,628 1461 2312 865 1443 553 1861 1684 2385 1951 64 1575 471 443 505 1195 2521 571 1130 334 847 2291 1119 2006 1521 2350 240 2627 1853 2329 2075 1720 13 2970 1520 1114 1272 556 2812 239 418 962 593 439 919 2073 192 2865 2853 1594 1781
1890,2470 31 1567 1812 2648 275 1013 2108 1386 2064 465 988 2736 115 3229 100 2350 48 2035 113 2960 1204 1290
1891,1643 2460 2715 1386 1371 1193 465 2022 770 2464 3209 2320 1784 2541 2359 2726 1443 1956 1200 783 2885 1102 2012 1567 3022 1579 255 491 957 521 2750 644 100 1818 609 987 814
1892,2514 2807 2885 906 2879 1847 2312 2320 3236 1684 2638 2810 253 521 1417 1034 2470 2193 294 969 2743 2440 2850
1893,1195 2522 1723 3194 1200 571 1868 2312 898 2537 2547 865 1673 1455 945 485 496 1956 637 3248 697 3220
1894,4 1521 2012 2885 624 1083 2172 1593 1465 1774 384 553 2946 3220 2810 1684 3189 2385 1861 405 1941 2444 1385 2455 865 2537 2463 1868 1113 37 637 1338 1784 719 1099 1067 345 2886 2115 613 1307 9 465 167 2022 496
1895,2944 1414 1185 2281 1193 157 2095 2623 1697 2167 302 1569 2083 2464 2537 2180 1681 1881 505 702 2039 2108 1506 2989 1637 660 1465 1348 77 1455 697 1575 2928 1386 2435 750 1336 662 1956 2740 1704 2608 427 3078 2536 2463 2547 2312 1189 412 3178 976 2814 2678 1307 2047 2818 1232 855 1786 3222 968 3231 2031 2527 496 365 2724 2190 2239 1013 2100 3109 795 3229 719 594 2326 664 2222 2299 2827 2575 2377 3031 653 845 2034 457 417 117 945 504 838 1825 2706 176 3127 794 2971 3176 2004 489 586 2064 1860
1896,2118 2547 3194 2537 1119 1575 307 275 333 2299 1034 3181 1770 2232 294 475 750 981 2350 892 2470 0 2193 1922 525 2253 2385 2634 1889 273 412 3178 1185 1336 329 2549 2190 1662 1196 840 518 2841 1628 950 2837 2940 2464 1949 2039 427 2536 3032 3248 2312 702 1465 697 2180 1637 2108 365 1232 2030 2179 2622 1786 84 77 496 2814 968 2031 2831 1200 989 2222 1825 3026 3229 2497 3013 639 2527 2086 457 3071 2706 976 1681 2588 1341 1693 2575 2100 1112 1868 1307 1397 3110 621 865 573 505 1791 719 1660 1803 1386 1455 1619 848 1677 65 465 1734 773 2818 494 1357 2928 2034 2013 1325 2206
1897,2885 1770 1156 1977 2858 2022 2550 1132 3189 163 1941 1055 64 1575 829 954 2431 2631 1686 119 2413 1975 2887 676 319 1224 1861 2474 1154 553 938 2889 2217 25 3194 1895 1474 1006 3142
1898,1218 1722 2066 1197 2031 719 1404 2976 100 2350 186 2652 16 973 964 1973 346 2544 523 48 2470
1899,2885 3032 2000 1923 1386 1348 2022 2351 1956 1465 702 18 767 1193 2463 2464 3209 975 465 1579 1357 3073 3229 1065 3022 517 1800 1060 1102 2108 427 1013 2480 697 2841 1875 1160 2064 1811 100 988 2359 457 2458 2831 1575 505 384 1185 1455 719 2013 1793 1786 2547 1868 2312 2537 3178 1336 3078 2171 2749 938 633 1470 1260 485 173 307 2456 2039 2940 84 968 749 2645 1657 2031 2120 299 848 2946 1637
1900,2173 3068 3184 1060 2585 1193 1239 703 2351 396 957 1942 991 1386 422 596 1533 14 2757 45 232 2127 2652 1857 2258 1071 924 214 1371 1796 1920 959 1402 272 1332 1385 2962 956 1602 2819 1173 932 987 1575 856 231 954 91 1896 876 2431 1596 1821 2115 2977 3210 1975 676 1325 319 1531 2474 677 3241 938 1268 243 1317
1901,2022 167 1357 1386 2351 834 2971 2320 1784 1056 471 3049 2946 276 2470 2537 719 2529 2173 1088 698 100 845 783 1195 115 1020 490 1533 1567 1853 330 2652 820 2006 1444 1556 312 2875 346 2696 1001 2428 2879 2330 1307 1800 1295 1443 1812 1135 1156 465 2855 2885 2841 644 1423 2636 1656 3206 1369 2645 361 2913 1290 1745 1031 1700 2807 672 924
1902,2885 2198 2470 62 380 3078 865 1567 1443 1956 2645 748 2555 3021 1226 454 100 869 48 3008 3257
1903,2470 1254 2738 2537 370 277 988 803 2147 496 2030 573 2299 2574 2645 594 1456 762 1812 2351 862 1575 2527 2845 2178 1755 505 1125 2652 2805 1075 1362 2810 1383 2893 3220 1684 1615
1904,2906 2885 2359 3073 2242 293 1193 2056 2180 1185 2497 1336 3178 2403 3032 3123 2039 77 1417 1348 750 1605 1314 2704 1837 2529 588 2338 3008 2995 240 964 1032 233 1747 2464 702 2514 1575 1465 1685 1936 2108 697 333 3078 275 2536 412 3215 2568 273 976 1386 865 2547 968 2814 465 3118 18 859 1023 1681 2831 2022 945 457 704 662 2463 2706 3229 1786 2179 417 3037 1474 1013 167 1470 1351 780 1352 1102 2299 15 698 706 2226 3079 2351 2435 1756 259 2990 2645 1784 2100 695 255 1325 663 2841 862 2845 517 277 1741 1923 1956 637 2750 3040 1060 1795 1260 1825 2633 938 596 294 719 2466 1365 317 2966 1410 1812 2726 1241 1364 3241 380 1505 1770 2661 1056 2921 518 1353 1295
1905,2470 2537 1874 1197 65 1273 411 231 2726 483 2474 2851 783 1170 3156 2430 522 1593 3187 2898 1347 1215 181 202 2324 1407 2574 2738 1352 2894 496 1575 719 1954 2178 678 2494 370 865 637 2709 918
1906,1327 3040 1185 265 1195 1048 874 2709 904 2837 1681 1030 1347 719 275 865 411 2474 2669 1167 2070 698 3031 1871 2430 741 161 147 3156 1215 2991 181 1262 2726 1715 3118 3124 828 3170 1007 2525 362 358 486 2114 2055 1621 1132 2470 2178 1321 2024 1193 968 2404 325 1409 1575 2537 1755 637 2902 2275 783 384 443
1907,3202 2501 2875 465 2299 2885 2417 1976 14 1857 1386 910 3090 1942 517 1348 2022 1956 1197 761 2351 945 1560 2171 1046 2934 266 2350 192 2428 2361 852 2714 272 1494 91 1239 1470 1289 1819 2111 2302 1920
1908,1651 3220 2411 2631 1614 465 856 905 1575 987 2196 539 954 1896 876 2811 1002 1015 2413 1975 1325 676 2866 1861 319 2474 1268 1299 938 2889 1336 1317 734 1415 1203 1054 505 714 751 1474 2129 394 2546 1088 1873 1185 2039 3032 1348 2464 1200 1193 1956 1386 3209 2750 1800 1770 2541 1443 1784 2470 2022 2885 2855 988 346 2127 2198 2976 232 214 663 2700 471 1195 1681 275 2232 2862 719 2070 644 3237 1520 1868 2940 865 1942 2351 1857 14 2258 2652 45 3003 1533 272 3090 3078 3022 362 1991 1127 2555 1197 945 517 2726 1106 1722 333 3124 1567 1057 2645 2472 1915 1783 3049 115 2295 2055 2152 48 497 147 1001 2966 2398 2810 2937 2441 1217 1040 140 1289 2058 868 571 706 2455 1365 2638 1853 2812 334 1871 1349 3165 13 2921 704 170 3079 1158 372 2905 3229 1102 2704 2767 3008 2087 588 3121 964 3145 1911 1280 1747 1936 800 2147 229
1909,1156 865 3039 1959 654 3030 2542 2214 3147 2971 2537 2367 719 3176 2476 1761 1377 1868 1399 2455 490 1743 783 1715 1652 1170 3040 988 2392 1113 1635 2662 2661 2862 1770 1585
1910,1195 1156 2312 1812 1931 622 945 1200 2464 2497 697 1868 2013 496 2455 865 2463 2031 396 1193 2547 2022 1455 275 3231 2351 968 1786 2833 976 494 1860 3101 1023 975 905 1147 1348 370 1730 1575 1325 2007 505 2099 3186 401 939 384 2444 1614 2902 714 1119 1487 565 1412 2089 443 2977 1365 960 3035 1283 3079 1015 655 1871 334
1911,1766 2470 2879 2885 501 698 1193 2464 1681 275 491 1185 2133 3044 243 3237 1520 1455 2232 280 811 147 1544 385 644 2070 2862 234 2087 814 1837 1259 2958 151 1533 2932 820 2499 1864 1651 1446 1288 2590 1292 2395 1936 952 2072 319 2401 1840 1312 1945 1706 1645 1718 931 43 1855 2537 584 1868 865 2022 719 1575 2380 1307 2476 1200 1754 2726 2351 702 1386 1956 2320 2541 1197 3250 512 521 1722 1106 2616 2182 1560 100 987 1498 2393 1239 3241 2350 2875 3059 1396 1137 241 479 2652 2714 1602 868 2236 272 1371 2964 1804 2933 91 2825 192 2799 532 2111 2937 2866 2880 2649 720 1649 1289 2428 2413 405 381 2211 3039 2057 2963 3142 1220 830 655 1063 845 1194 706 3158 128 1159 863 2977 331 2086 2173 2841 1281 2262 1020 122 2411 1529
1912,865 2242 2270 2298 1635 705 2616 1685 2186 1868 1770 1200 2474 1099 1455 719 637 866 388 1126 1420 2658 3040 3031
1913,2935 2885 1226 1269 3037 2464 1386 465 2696 2855 1443 1567 454 2398 2198 2883 2350 2472 1423 1864 3064 1651 471 938 3142 1575 1295 2455 363 1365 2066 2222 644 575 663 706 1744 231 1197 579 505 2661 1260 2514 2757 334 2282 1765 2651 633 2034 2902 1376 164 745 863 3079 0 387 2952 1156 1216 703 1115 2812 2521 1130 439 1978 1868 275 637 1455 2283 2537 538 1207 1474 358 1784 2466 1088 1975 2152 48 1154 2767 642 1973 1001 423 2666 319 3014 2111 1783 3008 964 2674 1200 783 751 486 847 2865 213 13 1521
1914,2652 3127 938 2933 2351 987 856 1575 954 2631 2115 2784 337 2413 3042 3210 2887 676 1154 1268 1964 714 1474 505 655 3142 288 1942 1857 2127
1915,2312 1876 2783 2944 1156 1104 750 333 2005 3181 275 1575 2633 2724 445 294 2299 1770 2623 1922 2318 2805 3236 1034 2361 2350 545 1941 2470 521 2656 266 307 475 1377 2634 2374 98 1697 1568 2638
1916,2912 490 538 2537 2460 2857 3008 240 2529 1427 1575 1868 865 275 1455 719 1113 2971 2463 2833 988 2455 3031 637 489 783 2527 1761 1684 1207 3176 443 1056 99 2661 1099 1119 2685 1444 1715 2898 1474 3118 1681 3220 1784 869 454 1567 1239 885 2470 2976 186 505 2845 471 2174 486 1195 294 1012 593 2259 1720 1496 1298 571 2969 13 1414 525
1917,2343 1197 2885 2514 284 662 2339 465 1386 1195 1956 3148 1818 3241 1348 470 2351 2022 1106 2750 3022 2127 3229 2359 2350 3142 63 1923 457 863 2222 1430 2757 2649 14 1371 272 1071 1173 2962 1360 1023 1330 3209 3078 1357 1567 1213 2937 830 2977 697 2651 1339 2086 2538 2107 1194 331 1006 2088
1918,1185 3178 1770 2470 1195 275 1575 2724 3118 2320 307 475 266 1529 2350 2361 3247 2958 969 932 2537 1681 1868 384 865 1030 1455 1200 2463 976 1648 1474 505 2382 637 2455 2117 471 1784 3176 231 2398 2971 706 489 2946 3031 3079 1150 2392 678 2661 2821 698 164 1127 1092 545 1056 166 1752 783 332 838 2862 845 2974 1722 2726 2966 3035 147 2178 1020 2233 2845 3187 2107 981 1192 371 2902 3241 2977 234 458 2442 241 3124 1939 3040 1531 437 3030 1057 1269 1365 2479 2551 2351 1857 1386 2108 2940 417 1023 1465 2022 2222 2030 716 2541 3258 799 221 767 1956 770 1193 2464 697 2122 2855 273 412 2039 3078 333 945 1348 2179 517 1197 1060 2885 2770
1919,2885 3124 465 332 2944 1734 987 1575 231 954 1896 2431 1002 2959 1405 155 3241 938 1268 2297 825 1474 505 714 31 358 1088 1117 2841 2022 2464 1193 1386 1200 2463 2324 1956 2320 2541 1443 3209 1800 517 770 1784 1579 2750 385 296 1245 2470 2726 100 609 644 2472 783 491 2883 280 2888 115 454 2441 2384 62 48 2198 1213 1737 2350 2696 1941 346 1486 972 423 1289 2380 2514 176 2537 2108 1465 1013 417 2222
1920,3142 1195 2885 941 2514 3130 898 2472 871 3186 1835 1341 1505 2902 494 2623 299 2772 1407 1756 1923 2770 277 706 3229 1013 1386 3022 2022 2750
1921,1577 2312 1386 311 2885 856 1129 1575 231 2196 876 2811 1896 2431 2631 1686 1002 1224 319 1861 1154 2474 938 2499 1268 1518 2889 2193 1317 1336 2297 239 405 25 2930 335 1415 1094 1964 3194 2957 1895 2648 2262 1474 505 629 31 394 2129 2970 358 1088 2841 2182 888 3209 1313 1241 3078 2878 59 1410 3128 551 942 431 2726 1193 2464 465 2022 1200 2320 1956 2855 3237 1770 521 2359 255 2750 2541 2035 517 1443 1784 644 609 783 296 1567 380 957 748 2551 814 470 1060 2055 2616 454 2994 1737 280 3130 2472 1290 2932 2350 97 1239 2151 2696 100 2595 2875 3175 1486 2198 1941 2944 3064 1437 2883 91 2384 2308 1121 2176 3233 1423 2044 3059 3247 964 1973 2649 1147 2578 2338 292 2958 2995 2652 765 720 3014 2933 1396 1289 168
1922,2719 2351 2101 2834 482 1575 1861 1770 2805 1573 3181 1684 475 1377 1941 525 2638 2741 1055 971 2810 3221 692 2196 2392 2811 2631 3201 876 2431 1002 2413 2779 1975 319 2352 1432 1154 155 2305 2889 2297 335 1964 2648 751 1474
1923,362 2883 2940 1673 2537 2956 2497 750 3032 3178 157 3123 1134 1127 1185 2039 1429 1314 812 1987 358 1685 1621 2134 2995 1681 275 1474 865 100 1784
1924,2652 2514 1827 1589 1195 2840 1277 871 2940 1907 1835 1244 1465 2547 2144 230 1330 2403 968 697 2536 496 1575 2568 412 1681 2382 427 465 750 2222 290 2480 2814 859 1059 2039 812 457 678 259 1673 84 706 1348 3215 1820 273 1793 2463 702 770 417 1868 865 299 2030 1386 3166 3032 1023
1925,2312 1949 115 1455 1200 1132 417 471 99 3071 384 217 370 2034 2444 176 644 1197 3127 2855 1505 1673 821 2455 1156 117 938 1424 2514 2651 1871 2822 648 842 3037 443 164 2208 1922 3186 46 2902 1182 170 1272 1365 2075 475 571 2487 444 346 593 1735 1230 3190 296 2330 2757 1119 363 2026 618 672 910 2928 1898
1926,2762 1200 110 1648 2514 1670 501 401 3139 1189 457 2339 2536 1575 1307 2007 712 634 1505 2455
1927,1656 2312 1770 1887 1812 2837 384 1868 2939 1648 2678 2845 1261 1635 1994 2504 1000 1957
1928,1195 2351 1130 2719 1054 294 1200 2934 2537 2464 1386 465 1013 2022 2312 496 1637 2971 1443 1023 3229 1352 457 2536 267 505 2823 1102 3246 584 443 706 1417 2382 633 1657 644 2645 770 3231 1784 515 2222 2283 2265 1222 2541 277 3031 1474 2706 2922 3220 3209 2483 2661 3110 794 1585 275 333 3178 2326 968 2012 2862 2328 1835 602 2259 697 3186 1875 3032 2827 1684 1826 2749 1204 538 1150 1241 470 1226 517 2198 346 1324 1131 1761 2582 84 2214 46 1242 593 479 1942
1929,1761 1386 1348 2944 1986 3209 871 2039 2547 2024 1693 60 2549 3078 1092 1575 1786 1793 3038 2005 231 1185 2928 799 719 2814 457 1681 1755 117 496 1112 273 2003 1059 1539 2066 1673 1505 3156 3231 176 976 1875
1930,1106 1048 2537 361 295 1026 2652 1505 1715 2971 1034 1200 2463 2320 3049 454 1567 1770 280 2470 2472 2883 115 1088 2810 98 1941 64
1931,307 780 1619 443 1099 1048 302 2361 1558 1575 1672 505 571 3079 1730 471 1195 401 1119 486 2879 593 1001 1014 2291 613 1533 13 1412 2006 2521 1917 1768 1556 1720 240 588
1932,1386 51 2351 2853 2885 351 1200 465 2537 865 1889 2464 496 2039 1455 2022 1575 3078 706 2541 698 2726 2320 1770 1185 2750 945 702 147 2855 637 1800 898 2380 505 1197 255
1933,938 2537 465 2885 2464 702 1195 712 2463 33 1393 2484 998 762 1506 329 1336 412 273 2956 656 275 1835 633 2783 117 84 589 2979 1656 296 1922 1548 1675 1637 770 695 2423 2922 1245 2633 204 988 317 2478 165 1357 2255 1811 1386 3073 1200 18 3229 2022 1443 609 2750 814 521 100 2384 1147 706 3142 2086 654 1648 894 1942 2127 272 1071 3078 2703 3022 2435 2318 2724 2850 2980 3032 3178 3123 1348 1314 2529 2940 494 975 1466 1657 1715 1456 2281 490 2179 1465 230 2754 3090 1046 1737 1122 1023 2222 2030 2108 3181 1112 417 2031 2278 1749 1579 1031 1944 2193 1774 2324 1092
